date,open,high,low,close,adj_close,volume
2002-12-30,83.211601,85.823601,83.211601,84.331001,81.618263,0
2002-12-31,113.000000,113.000000,113.000000,113.000000,109.365036,0
2003-01-01,113.000000,113.000000,113.000000,113.000000,109.365036,0
2003-01-02,84.704102,84.704102,84.704102,84.704102,81.979355,0
2003-01-03,85.823601,85.823601,85.823601,85.823601,83.062851,0
2003-01-06,85.823601,87.316200,85.823601,87.316200,84.507431,0
2003-01-07,87.316200,89.331200,87.316200,89.331200,86.457611,0
2003-01-08,85.823601,86.644501,85.823601,86.196701,83.423943,0
2003-01-09,85.151901,85.823601,85.151901,85.450401,82.701653,1
2003-01-10,85.823601,87.689301,85.450401,87.689301,84.868530,0
2003-01-13,88.062500,88.062500,86.644501,88.062500,85.229721,0
2003-01-14,88.062500,89.928200,88.062500,89.928200,87.035408,0
2003-01-15,89.181900,89.181900,89.181900,89.181900,86.313118,0
2003-01-16,87.763901,87.763901,87.763901,87.763901,84.940735,0
2003-01-17,82.838402,84.331001,82.838402,84.331001,81.618263,0
2003-01-20,84.331001,84.331001,81.719002,81.719002,79.090279,0
2003-01-21,113.000000,113.000000,105.199997,105.199997,101.815948,0
2003-01-22,81.271202,81.271202,78.360703,78.360703,75.840012,0
2003-01-23,76.868103,78.733803,76.868103,78.733803,76.201111,0
2003-01-24,77.614403,77.614403,76.121803,76.121803,73.673134,0
2003-01-27,75.748596,76.121803,75.748596,76.121803,73.673134,0
2003-01-28,75.002296,76.121803,75.002296,76.121803,73.673134,0
2003-01-29,73.957497,76.121803,73.882896,76.121803,73.673134,0
2003-01-30,76.868103,77.987503,76.868103,77.987503,75.478821,0
2003-01-31,75.151604,77.987503,74.629204,77.987503,75.478821,1
2003-02-03,76.121803,77.614403,76.121803,77.614403,75.117722,0
2003-02-04,74.703796,74.703796,73.509804,74.629204,72.228554,0
2003-02-05,100.000000,100.000000,97.500000,97.500000,94.363640,0
2003-02-06,70.972397,73.509804,70.897697,73.509804,71.145149,0
2003-02-07,73.509804,73.882896,73.509804,73.509804,71.145149,0
2003-02-10,73.211304,73.211304,73.211304,73.211304,70.856255,0
2003-02-11,73.509804,73.509804,73.509804,73.509804,71.145149,0
2003-02-12,72.390297,72.390297,70.972397,70.972397,68.689369,0
2003-02-13,95.000000,95.000000,90.099998,90.099998,87.201675,0
2003-02-14,69.778297,69.778297,69.778297,69.778297,67.533684,0
2003-02-17,96.500000,96.500000,80.099998,80.099998,77.523361,0
2003-02-18,69.778297,74.629204,69.778297,72.763496,70.422844,2
2003-02-19,72.763496,72.763496,72.763496,72.763496,70.422844,0
2003-02-20,72.763496,74.629204,72.763496,74.629204,72.228554,0
2003-02-21,74.256104,82.092102,74.256104,82.092102,79.451378,0
2003-02-24,78.360703,80.972702,78.360703,80.972702,78.367989,0
2003-02-25,77.614403,79.853203,77.614403,79.853203,77.284500,0
2003-02-26,79.853203,79.853203,76.868103,76.868103,74.395424,0
2003-02-27,103.000000,103.000000,98.000000,98.000000,94.847565,0
2003-02-28,76.868103,76.868103,76.868103,76.868103,74.395424,3
2003-03-03,103.000000,103.000000,103.000000,103.000000,99.686714,0
2003-03-04,103.000000,103.000000,103.000000,103.000000,99.686714,0
2003-03-05,100.000000,100.000000,100.000000,100.000000,96.783226,0
2003-03-06,115.000000,115.000000,101.000000,101.000000,97.751060,0
2003-03-07,77.614403,80.599503,77.614403,80.599503,78.006790,1
2003-03-10,76.942703,77.614403,76.868103,77.614403,75.117722,0
2003-03-11,76.793404,76.868103,74.629204,76.868103,74.395424,3
2003-03-12,76.494904,78.360703,75.748596,78.360703,75.840012,0
2003-03-13,79.107002,80.375603,79.107002,80.375603,77.790092,1
2003-03-14,81.495102,81.495102,81.495102,81.495102,78.873581,0
2003-03-17,80.226402,81.345802,78.733803,81.345802,78.729080,17
2003-03-18,79.107002,85.077301,79.107002,85.077301,82.340561,0
2003-03-19,81.345802,83.211601,80.599503,82.838402,80.173668,17
2003-03-20,80.972702,83.584702,80.972702,82.838402,80.173668,17
2003-03-21,82.838402,84.704102,82.838402,84.704102,81.979355,0
2003-03-24,84.704102,84.704102,80.226402,84.704102,81.979355,19
2003-03-25,82.092102,84.331001,81.420502,83.510101,80.823769,0
2003-03-26,83.211601,83.211601,82.092102,82.092102,79.451378,0
2003-03-27,109.500000,109.500000,102.000000,102.000000,98.718887,0
2003-03-28,78.360703,81.345802,78.360703,81.345802,78.729080,1
2003-03-31,79.927902,80.301003,79.853203,80.301003,77.717896,0
2003-04-01,78.435303,81.271202,78.435303,81.271202,78.656891,0
2003-04-02,84.704102,84.704102,82.092102,84.704102,81.979355,0
2003-04-03,83.211601,85.002701,83.211601,85.002701,82.268349,0
2003-04-04,85.823601,86.196701,85.823601,86.196701,83.423943,0
2003-04-07,87.316200,87.987801,86.569901,87.316200,84.507431,0
2003-04-08,85.077301,85.077301,84.331001,85.077301,82.340561,0
2003-04-09,84.331001,84.331001,83.435402,83.435402,80.751465,0
2003-04-10,81.644302,82.092102,81.345802,82.092102,79.451378,0
2003-04-11,82.092102,82.465302,82.092102,82.465302,79.812569,0
2003-04-14,83.957901,83.957901,83.957901,83.957901,81.257164,0
2003-04-15,83.510101,85.823601,83.510101,85.823601,83.062851,13
2003-04-16,87.316200,87.316200,87.316200,87.316200,84.507431,0
2003-04-17,88.062500,91.047600,87.316200,91.047600,88.118790,0
2003-04-18,122.000000,122.000000,122.000000,122.000000,118.075523,0
2003-04-21,122.000000,122.000000,122.000000,122.000000,118.075523,0
2003-04-22,88.808701,89.555099,88.062500,89.555099,86.674309,3
2003-04-23,89.555099,89.555099,88.062500,88.808701,85.951920,6
2003-04-24,88.062500,88.734100,87.614700,88.062500,85.229721,26
2003-04-25,88.062500,88.062500,88.062500,88.062500,85.229721,0
2003-04-28,87.689301,91.047600,87.689301,91.047600,88.118790,1
2003-04-29,92.167099,93.286499,91.868599,91.868599,88.913391,1
2003-04-30,92.540199,94.032799,91.047600,94.032799,91.007980,2
2003-05-01,126.000000,126.000000,126.000000,126.000000,121.946861,0
2003-05-02,94.779099,94.779099,94.779099,94.779099,91.730270,0
2003-05-05,93.361099,94.107399,93.286499,94.107399,91.080170,2
2003-05-06,93.286499,93.734299,92.167099,93.734299,90.719070,3
2003-05-07,92.913399,94.704498,92.913399,94.704498,91.658066,4
2003-05-08,92.987999,95.152199,92.913399,95.152199,92.091362,2
2003-05-09,96.271698,97.017998,94.779099,97.017998,93.897141,1
2003-05-12,94.779099,98.510597,94.779099,98.510597,95.341721,14
2003-05-13,98.510597,100.002998,97.017998,99.182198,95.991722,16
2003-05-14,96.794098,98.510597,96.271698,98.510597,95.341721,1
2003-05-15,96.346298,97.391098,96.271698,97.391098,94.258247,0
2003-05-16,95.525398,97.764297,95.525398,97.017998,93.897141,10
2003-05-19,95.525398,95.525398,91.793900,91.793900,88.841087,4
2003-05-20,91.122299,93.137299,89.928200,92.540199,89.563385,6
2003-05-21,91.793900,92.540199,90.301300,92.540199,89.563385,2
2003-05-22,92.167099,93.286499,91.047600,93.286499,90.285683,8
2003-05-23,92.540199,93.211899,91.943199,92.987999,89.996780,2
2003-05-26,92.540199,92.540199,89.555099,90.973000,88.046600,0
2003-05-27,90.301300,93.211899,89.629700,93.211899,90.213486,3
2003-05-28,93.286499,95.450798,91.793900,93.958199,90.935768,1
2003-05-29,92.540199,93.361099,92.540199,93.286499,90.285683,8
2003-05-30,93.286499,94.779099,93.286499,94.779099,91.730270,2
2003-06-02,92.614799,93.211899,92.167099,92.167099,89.202278,1
2003-06-03,89.555099,93.659698,89.555099,93.659698,90.646866,1
2003-06-04,93.659698,96.644798,92.913399,96.495598,93.391541,25
2003-06-05,95.525398,98.510597,95.525398,97.764297,94.619431,6
2003-06-06,97.764297,100.450996,97.017998,100.450996,97.219711,7
2003-06-09,98.585197,100.675003,97.017998,100.002998,96.786118,1
2003-06-10,98.510597,102.167000,98.510597,100.002998,96.786118,1
2003-06-11,98.510597,100.002998,97.764297,100.002998,96.786118,1
2003-06-12,99.256798,99.629997,97.764297,99.629997,96.425117,1
2003-06-13,98.585197,98.883698,97.017998,97.764297,94.619431,1
2003-06-16,97.764297,99.629997,97.764297,99.629997,96.425117,0
2003-06-17,99.256798,99.256798,97.465698,97.764297,94.619431,0
2003-06-18,96.271698,97.017998,93.734299,96.271698,93.174858,1
2003-06-19,129.000000,129.000000,129.000000,129.000000,124.850349,0
2003-06-20,93.286499,94.779099,93.286499,94.779099,91.730270,0
2003-06-23,91.793900,93.286499,89.928200,93.286499,90.285683,2
2003-06-24,91.793900,92.167099,91.793900,91.793900,88.841087,1
2003-06-25,89.555099,91.420799,89.555099,90.674500,87.757706,2
2003-06-26,90.674500,92.167099,90.674500,91.420799,88.479996,1
2003-06-27,91.420799,91.420799,89.555099,91.047600,88.118790,2
2003-06-30,89.555099,91.420799,88.137100,91.420799,88.479996,9
2003-07-01,90.301300,91.868599,89.555099,91.868599,88.913391,1
2003-07-02,90.375999,91.793900,90.301300,90.973000,88.046600,0
2003-07-03,90.301300,90.973000,88.808701,89.629700,86.746513,3
2003-07-04,88.510201,90.301300,88.510201,90.301300,87.396500,5
2003-07-07,90.301300,90.674500,89.555099,90.674500,87.757706,2
2003-07-08,90.301300,90.674500,90.077499,90.525200,87.613205,1
2003-07-09,121.300003,121.300003,121.300003,121.300003,117.398048,0
2003-07-10,90.301300,90.301300,88.062500,89.555099,86.674309,1
2003-07-11,88.510201,88.584900,88.510201,88.584900,85.735313,1
2003-07-14,88.584900,89.928200,88.137100,89.928200,87.035408,2
2003-07-15,89.928200,91.047600,88.808701,88.808701,85.951920,0
2003-07-16,88.435600,88.435600,87.316200,87.316200,84.507431,0
2003-07-17,87.316200,88.435600,86.943001,88.435600,85.590820,1
2003-07-18,88.435600,89.555099,88.062500,89.555099,86.674309,0
2003-07-21,88.062500,88.062500,87.316200,87.316200,84.507431,0
2003-07-22,86.271400,89.555099,86.271400,89.555099,86.674309,0
2003-07-23,89.555099,89.555099,88.062500,88.808701,85.951920,0
2003-07-24,88.062500,88.734100,88.062500,88.435600,85.590820,0
2003-07-25,88.435600,88.435600,88.435600,88.435600,85.590820,0
2003-07-28,88.062500,88.062500,85.226501,85.226501,82.484955,2
2003-07-29,83.734001,83.734001,82.838402,83.584702,80.895966,0
2003-07-30,83.584702,83.584702,81.345802,83.584702,80.895966,6
2003-07-31,83.136902,83.136902,81.495102,82.838402,80.173668,4
2003-08-01,79.853203,79.927902,79.853203,79.927902,77.356796,0
2003-08-04,77.614403,79.107002,75.375504,79.107002,76.562302,17
2003-08-05,82.017502,82.017502,82.017502,82.017502,79.379181,1
2003-08-06,81.196602,82.838402,79.704002,82.838402,80.173668,1
2003-08-07,84.331001,88.435600,83.584702,88.435600,85.590820,1
2003-08-08,88.435600,88.435600,86.569901,87.689301,84.868530,1
2003-08-11,86.943001,88.883400,86.569901,88.883400,86.024223,0
2003-08-12,89.555099,89.555099,88.062500,88.062500,85.229721,0
2003-08-13,87.316200,87.913200,86.122101,86.943001,84.146233,0
2003-08-14,86.420601,87.689301,86.420601,87.689301,84.868530,0
2003-08-15,87.689301,87.689301,87.689301,87.689301,84.868530,0
2003-08-18,89.555099,90.450600,88.062500,89.928200,87.035408,2
2003-08-19,89.629700,91.420799,89.555099,91.047600,88.118790,0
2003-08-20,91.047600,92.540199,91.047600,92.540199,89.563385,9
2003-08-21,92.540199,94.779099,91.793900,94.629799,91.585762,14
2003-08-22,94.032799,94.629799,93.286499,94.629799,91.585762,0
2003-08-25,94.779099,94.779099,92.540199,93.286499,90.285683,0
2003-08-26,91.793900,97.764297,90.301300,96.271698,93.174858,6
2003-08-27,97.764297,100.749001,96.271698,100.749001,97.508133,17
2003-08-28,100.749001,100.749001,97.764297,99.256798,96.063919,0
2003-08-29,97.838898,98.510597,97.764297,97.764297,94.619431,0
2003-09-01,97.764297,98.510597,97.017998,98.510597,95.341721,0
2003-09-02,98.510597,100.002998,97.017998,100.002998,96.786118,3
2003-09-03,100.002998,100.749001,98.659798,99.629997,96.425117,2
2003-09-04,99.256798,100.749001,99.256798,99.256798,96.063919,1
2003-09-05,100.749001,102.614998,100.749001,102.614998,99.314102,6
2003-09-08,102.614998,102.987999,101.123001,102.914001,99.603485,8
2003-09-09,99.480698,100.002998,97.017998,100.002998,96.786118,6
2003-09-10,98.510597,100.002998,98.510597,100.002998,96.786118,2
2003-09-11,100.749001,104.481003,98.510597,104.481003,101.120087,0
2003-09-12,99.256798,100.749001,98.883698,100.002998,96.786118,3
2003-09-15,97.017998,97.017998,94.779099,96.271698,93.174858,3
2003-09-16,96.943298,97.017998,89.555099,92.465599,89.491188,8
2003-09-17,93.659698,96.271698,93.286499,96.271698,93.174858,8
2003-09-18,96.271698,100.002998,96.271698,100.002998,96.786118,2
2003-09-19,97.092598,98.435898,97.017998,97.764297,94.619431,0
2003-09-22,96.271698,96.271698,93.286499,93.286499,90.285683,1
2003-09-23,93.286499,95.525398,91.868599,92.614799,89.635582,10
2003-09-24,92.913399,94.032799,92.913399,93.361099,90.357880,0
2003-09-25,93.361099,93.361099,90.301300,90.301300,87.396500,2
2003-09-26,90.301300,91.196899,90.301300,90.301300,87.396500,6
2003-09-29,89.555099,93.286499,89.555099,93.286499,90.285683,0
2003-09-30,95.525398,95.525398,91.047600,94.779099,91.730270,6
2003-10-01,95.525398,98.510597,94.853699,98.510597,95.341721,1
2003-10-02,98.510597,102.987999,98.510597,102.241997,98.953094,1
2003-10-03,103.063004,104.481003,102.987999,103.361000,100.036110,14
2003-10-06,103.735001,103.735001,102.241997,102.241997,98.953094,0
2003-10-07,100.749001,100.749001,97.391098,100.002998,96.786118,1
2003-10-08,101.496002,101.496002,98.585197,100.078003,96.858719,6
2003-10-09,100.002998,103.063004,100.002998,102.987999,99.675102,4
2003-10-10,102.987999,102.987999,101.496002,101.869003,98.592094,0
2003-10-13,102.241997,103.735001,102.241997,102.466003,99.169899,0
2003-10-14,100.002998,100.002998,99.256798,99.256798,96.063919,0
2003-10-15,99.256798,99.256798,96.346298,96.346298,93.247047,1
2003-10-16,99.256798,99.256798,95.152199,97.913498,94.763832,0
2003-10-17,94.853699,96.943298,94.779099,94.779099,91.730270,1
2003-10-20,95.599998,97.391098,94.032799,97.391098,94.258247,1
2003-10-21,98.510597,100.002998,98.510597,98.510597,95.341721,2
2003-10-22,97.092598,99.256798,97.092598,99.256798,96.063919,0
2003-10-23,97.017998,97.017998,95.599998,95.599998,92.524757,0
2003-10-24,95.525398,97.391098,95.525398,97.017998,93.897141,0
2003-10-27,97.017998,97.017998,95.674599,96.271698,93.174858,0
2003-10-28,95.525398,97.764297,95.525398,97.764297,94.619431,0
2003-10-29,97.764297,97.764297,95.898499,97.017998,93.897141,0
2003-10-30,97.764297,98.510597,95.525398,98.510597,95.341721,1
2003-10-31,98.510597,100.002998,97.092598,97.092598,93.969337,8
2003-11-03,98.958298,100.002998,97.764297,100.002998,96.786118,1
2003-11-04,99.256798,102.987999,99.256798,102.690002,99.386696,34
2003-11-05,102.987999,102.987999,100.749001,102.241997,98.953094,6
2003-11-06,102.241997,102.317001,102.241997,102.317001,99.025696,9
2003-11-07,102.614998,105.226997,102.614998,103.735001,100.398071,1
2003-11-10,103.808998,103.808998,101.869003,101.869003,98.592094,0
2003-11-11,100.375999,100.749001,98.883698,98.958298,95.775024,2
2003-11-12,98.510597,102.167000,98.510597,102.167000,98.880508,7
2003-11-13,102.241997,104.405998,101.123001,101.123001,97.870094,4
2003-11-14,101.123001,104.032997,101.123001,102.317001,99.025696,0
2003-11-17,102.241997,102.241997,100.749001,100.749001,97.508133,0
2003-11-18,101.123001,101.869003,100.078003,100.078003,96.858719,0
2003-11-19,98.883698,99.629997,98.883698,99.629997,96.425117,0
2003-11-20,99.256798,101.496002,99.256798,100.823997,97.580719,1
2003-11-21,100.749001,102.241997,99.256798,101.496002,98.231102,1
2003-11-24,102.167000,105.226997,102.167000,103.735001,100.398071,2
2003-11-25,104.108002,104.108002,101.869003,101.869003,98.592094,1
2003-11-26,102.241997,103.735001,102.241997,102.987999,99.675102,3
2003-11-27,103.063004,104.481003,103.063004,104.481003,101.120087,1
2003-11-28,103.735001,108.959000,103.735001,106.720001,103.287048,1
2003-12-01,105.226997,105.973000,104.481003,104.481003,101.120087,1
2003-12-02,104.481003,105.973000,104.108002,104.481003,101.120087,1
2003-12-03,103.361000,103.361000,102.614998,102.614998,99.314102,0
2003-12-04,102.614998,102.614998,101.869003,101.943001,98.663719,0
2003-12-05,102.690002,108.138000,102.614998,108.138000,104.659439,0
2003-12-08,108.211998,108.211998,108.211998,108.211998,104.731056,0
2003-12-09,109.705002,111.197998,109.705002,111.197998,107.621010,0
2003-12-10,106.720001,106.720001,106.720001,106.720001,103.287048,0
2003-12-11,102.914001,104.481003,102.914001,104.481003,101.120087,1
2003-12-12,102.466003,102.466003,101.869003,101.869003,98.592094,1
2003-12-15,101.570000,101.570000,101.496002,101.496002,98.231102,4
2003-12-16,99.256798,99.256798,99.256798,99.256798,96.063919,0
2003-12-17,99.256798,99.480698,98.510597,99.406097,96.208420,0
2003-12-18,99.629997,100.749001,99.629997,100.749001,97.508133,0
2003-12-19,100.749001,104.481003,100.749001,104.481003,101.120087,1
2003-12-22,102.241997,108.959000,102.241997,108.959000,105.454033,0
2003-12-23,106.720001,128.511002,106.720001,128.511002,124.377090,3
2003-12-24,172.199997,172.199997,172.199997,172.199997,166.660706,0
2003-12-25,172.199997,172.199997,172.199997,172.199997,166.660706,0
2003-12-26,128.362000,128.362000,128.362000,128.362000,124.232872,0
2003-12-29,111.944000,112.317001,109.779999,109.779999,106.248619,0
2003-12-30,110.526001,119.033997,110.526001,119.033997,115.204933,1
2003-12-31,159.500000,159.500000,159.500000,159.500000,154.369232,0
