date,open,high,low,close,adj_close,volume
2017-06-26,23.559999,23.559999,23.180000,23.350000,23.350000,253000
2017-06-27,23.270000,23.520000,23.209999,23.250000,23.250000,333500
2017-06-28,23.260000,23.469999,22.870001,23.080000,23.080000,265600
2017-06-29,23.070000,23.350000,22.799999,23.129999,23.129999,576600
2017-06-30,22.900000,23.450001,22.900000,23.450001,23.450001,158000
2017-07-03,23.450001,23.760000,23.379999,23.760000,23.760000,333200
2017-07-04,23.700001,23.920000,23.639999,23.920000,23.920000,23400
2017-07-05,23.650000,24.270000,23.620001,24.270000,24.270000,320500
2017-07-06,24.049999,24.410000,23.799999,24.170000,24.170000,266600
2017-07-07,24.260000,25.370001,24.100000,25.030001,25.030001,546400
2017-07-10,25.040001,25.660000,25.000000,25.299999,25.299999,132700
2017-07-11,25.459999,25.459999,24.830000,24.959999,24.959999,103100
2017-07-12,25.469999,25.469999,24.809999,24.959999,24.959999,113200
2017-07-13,25.290001,25.450001,25.090000,25.090000,25.090000,124000
2017-07-14,25.110001,25.420000,25.000000,25.209999,25.209999,147800
2017-07-17,25.200001,25.990000,25.010000,25.870001,25.870001,394800
2017-07-18,25.980000,26.370001,25.799999,26.080000,26.080000,370300
2017-07-19,26.139999,26.750000,26.139999,26.500000,26.500000,178400
2017-07-20,26.540001,26.540001,25.700001,26.000000,26.000000,251600
2017-07-21,25.980000,26.250000,25.350000,26.250000,26.250000,94600
2017-07-24,26.270000,26.450001,26.059999,26.330000,26.330000,624500
2017-07-25,26.330000,26.650000,26.299999,26.530001,26.530001,160700
2017-07-26,26.530001,26.740000,26.250000,26.700001,26.700001,286900
2017-07-27,26.719999,26.780001,26.170000,26.600000,26.600000,349600
2017-07-28,26.450001,26.750000,25.620001,26.610001,26.610001,202300
2017-07-31,26.600000,27.740000,26.400000,27.299999,27.299999,237000
2017-08-01,27.299999,27.719999,26.700001,27.200001,27.200001,231300
2017-08-02,27.000000,27.500000,26.770000,27.420000,27.420000,658300
2017-08-03,27.230000,28.040001,27.160000,28.040001,28.040001,509500
2017-08-04,28.080000,28.360001,27.500000,27.799999,27.799999,1453100
2017-08-07,27.900000,28.080000,27.530001,27.620001,27.620001,101100
2017-08-08,27.719999,28.230000,27.570000,27.700001,27.700001,199200
2017-08-09,27.610001,28.150000,27.000000,28.000000,28.000000,307100
2017-08-10,27.730000,27.750000,26.760000,27.490000,27.490000,224400
2017-08-11,27.490000,27.490000,26.150000,27.000000,27.000000,475200
2017-08-14,27.200001,27.959999,27.040001,27.500000,27.500000,272300
2017-08-15,27.700001,27.900000,27.110001,27.209999,27.209999,148900
2017-08-16,27.170000,27.490000,26.889999,27.400000,27.400000,152700
2017-08-17,27.209999,27.209999,26.379999,26.600000,26.600000,176300
2017-08-18,26.750000,27.350000,25.930000,26.700001,26.700001,193800
2017-08-21,26.700001,26.750000,26.170000,26.200001,26.200001,128700
2017-08-22,26.400000,26.780001,26.000000,26.700001,26.700001,188700
2017-08-23,26.510000,26.790001,25.879999,26.000000,26.000000,276200
2017-08-24,26.010000,26.350000,26.010000,26.100000,26.100000,197000
2017-08-25,26.350000,26.400000,26.110001,26.400000,26.400000,210600
2017-08-28,26.400000,26.500000,26.000000,26.100000,26.100000,216400
2017-08-29,26.150000,26.500000,26.049999,26.299999,26.299999,91900
2017-08-30,26.219999,26.370001,25.680000,26.150000,26.150000,178600
2017-08-31,26.150000,26.600000,25.500000,26.549999,26.549999,212200
2017-09-01,26.549999,26.889999,26.330000,26.889999,26.889999,371400
2017-09-04,27.000000,27.360001,26.900000,27.180000,27.180000,227100
2017-09-05,27.250000,27.590000,26.879999,27.309999,27.309999,395200
2017-09-06,27.270000,27.860001,27.150000,27.840000,27.840000,570200
2017-09-07,27.840000,27.840000,27.840000,27.840000,27.840000,0
2017-09-08,27.840000,27.840000,27.299999,27.639999,27.639999,364300
2017-09-11,27.690001,27.990000,27.440001,27.900000,27.900000,593500
2017-09-12,28.000000,28.000000,26.200001,26.440001,26.440001,3393500
2017-09-13,26.700001,27.910000,26.219999,27.910000,27.910000,1077500
2017-09-14,27.799999,29.700001,27.500000,28.809999,28.809999,1248100
2017-09-15,28.299999,30.250000,28.209999,30.000000,30.000000,6328900
2017-09-18,30.219999,30.400000,29.690001,29.809999,29.809999,1198600
2017-09-19,29.850000,30.040001,28.500000,30.040001,30.040001,1967300
2017-09-20,30.049999,30.719999,29.680000,30.309999,30.309999,1497400
2017-09-21,30.240000,30.889999,29.750000,30.389999,30.389999,1047600
2017-09-22,30.129999,30.139999,29.410000,29.850000,29.850000,263000
2017-09-25,29.930000,30.150000,27.900000,29.400000,29.400000,461800
2017-09-26,29.389999,29.670000,28.700001,28.879999,28.879999,222100
2017-09-27,28.910000,29.160000,27.559999,28.770000,28.770000,1454900
2017-09-28,28.549999,28.549999,27.790001,28.250000,28.250000,353400
2017-09-29,28.320000,29.200001,28.299999,29.200001,29.200001,779100
2017-10-02,29.200001,29.200001,28.719999,28.719999,28.719999,538100
2017-10-03,28.600000,30.400000,28.600000,29.900000,29.900000,386900
2017-10-04,29.799999,30.160000,29.400000,29.900000,29.900000,475800
2017-10-05,30.100000,30.600000,30.059999,30.120001,30.120001,322600
2017-10-06,29.690001,30.440001,29.500000,30.059999,30.059999,271800
2017-10-09,30.150000,30.350000,29.719999,30.000000,30.000000,341900
2017-10-10,30.200001,30.850000,30.100000,30.400000,30.400000,444000
2017-10-11,30.510000,30.520000,29.549999,29.850000,29.850000,585900
2017-10-12,29.850000,29.850000,29.850000,29.850000,29.850000,0
2017-10-13,29.889999,29.889999,29.020000,29.200001,29.200001,409800
2017-10-16,29.110001,29.270000,27.760000,28.709999,28.709999,870200
2017-10-17,28.500000,28.629999,28.049999,28.450001,28.450001,445400
2017-10-18,28.590000,29.250000,28.469999,28.910000,28.910000,402400
2017-10-19,28.900000,29.190001,27.559999,28.500000,28.500000,761200
2017-10-20,28.709999,29.350000,28.500000,29.299999,29.299999,335400
2017-10-23,29.139999,29.490000,28.650000,29.059999,29.059999,480200
2017-10-24,28.870001,29.990000,28.540001,29.969999,29.969999,705100
2017-10-25,29.990000,30.520000,29.510000,30.000000,30.000000,524700
2017-10-26,29.740000,29.990000,29.340000,29.600000,29.600000,1893300
2017-10-27,29.440001,29.940001,29.280001,29.940001,29.940001,418800
2017-10-30,29.700001,29.700001,28.209999,28.500000,28.500000,413500
2017-10-31,28.500000,28.500000,27.400000,27.400000,27.400000,425300
2017-11-01,27.500000,27.950001,27.000000,27.360001,27.360001,953500
2017-11-02,27.360001,27.360001,27.360001,27.360001,27.360001,0
2017-11-03,27.360001,27.680000,26.350000,26.799999,26.799999,680900
2017-11-06,27.590000,27.590000,26.570000,26.840000,26.840000,195200
2017-11-07,26.400000,26.580000,25.450001,25.900000,25.900000,794600
2017-11-08,26.150000,27.299999,26.110001,27.000000,27.000000,873400
2017-11-09,27.760000,28.910000,26.799999,27.200001,27.200001,1100500
2017-11-10,27.450001,27.700001,26.549999,27.090000,27.090000,660500
2017-11-13,27.150000,27.190001,26.370001,26.799999,26.799999,495800
2017-11-14,26.850000,27.000000,26.110001,26.440001,26.440001,680100
2017-11-15,26.440001,26.440001,26.440001,26.440001,26.440001,0
2017-11-16,26.270000,26.900000,26.270000,26.700001,26.700001,1300600
2017-11-17,26.920000,26.920000,26.549999,26.730000,26.730000,413000
2017-11-20,26.730000,26.730000,26.730000,26.730000,26.730000,0
2017-11-21,27.299999,28.500000,27.030001,28.000000,28.000000,2426300
2017-11-22,28.049999,28.100000,27.299999,27.879999,27.879999,706200
2017-11-23,27.639999,28.400000,27.480000,27.809999,27.809999,152700
2017-11-24,28.040001,28.200001,27.760000,28.090000,28.090000,287000
2017-11-27,28.049999,28.200001,27.760000,27.959999,27.959999,230200
2017-11-28,27.770000,28.340000,27.770000,28.150000,28.150000,426400
2017-11-29,28.150000,28.309999,27.660000,27.750000,27.750000,415300
2017-11-30,27.330000,27.440001,25.990000,26.870001,26.870001,1283300
2017-12-01,26.850000,27.260000,26.379999,26.950001,26.950001,758400
2017-12-04,26.990000,27.660000,26.990000,27.250000,27.250000,1604000
2017-12-05,27.280001,27.690001,27.030001,27.070000,27.070000,1118300
2017-12-06,27.000000,27.290001,26.850000,27.000000,27.000000,593300
2017-12-07,26.990000,27.410000,26.299999,26.990000,26.990000,613300
2017-12-08,27.059999,27.780001,26.850000,26.900000,26.900000,5397500
2017-12-11,27.090000,27.100000,26.340000,26.700001,26.700001,471400
2017-12-12,26.430000,27.040001,26.160000,26.830000,26.830000,442000
2017-12-13,27.299999,27.299999,26.410000,26.549999,26.549999,1188500
2017-12-14,26.260000,26.549999,25.870001,26.280001,26.280001,1320800
2017-12-15,26.540001,26.620001,25.600000,25.600000,25.600000,4854600
2017-12-18,26.010000,26.010000,25.709999,25.799999,25.799999,638000
2017-12-19,25.840000,25.969999,25.510000,25.900000,25.900000,408200
2017-12-20,26.070000,26.350000,25.910000,26.170000,26.170000,416600
2017-12-21,26.500000,26.740000,26.150000,26.500000,26.500000,642800
2017-12-22,26.309999,26.690001,26.240000,26.500000,26.500000,371400
2017-12-25,26.500000,26.500000,26.500000,26.500000,26.500000,0
2017-12-26,26.500000,26.610001,26.260000,26.450001,26.450001,210200
2017-12-27,26.650000,26.660000,26.010000,26.340000,26.340000,431900
2017-12-28,26.530001,26.900000,26.389999,26.900000,26.900000,2295300
2017-12-29,26.900000,26.900000,26.900000,26.900000,26.900000,0
2018-01-02,27.000000,27.370001,26.889999,27.150000,27.150000,668200
2018-01-03,27.000000,27.270000,26.620001,27.059999,27.059999,300200
2018-01-04,26.840000,27.469999,26.840000,27.230000,27.230000,911800
2018-01-05,27.309999,27.600000,26.600000,27.200001,27.200001,699900
2018-01-08,27.200001,27.200001,26.760000,26.910000,26.910000,230100
2018-01-09,26.780001,27.000000,26.469999,26.799999,26.799999,775200
2018-01-10,26.690001,27.160000,26.370001,26.450001,26.450001,950900
2018-01-11,26.450001,27.240000,26.280001,26.549999,26.549999,2445400
2018-01-12,26.549999,26.730000,25.650000,26.400000,26.400000,891200
2018-01-15,26.500000,26.980000,26.090000,26.980000,26.980000,207500
2018-01-16,26.840000,27.500000,26.610001,27.150000,27.150000,500500
2018-01-17,27.260000,28.500000,27.209999,28.150000,28.150000,779200
2018-01-18,27.809999,28.870001,27.799999,28.870001,28.870001,931700
2018-01-19,28.889999,29.280001,28.520000,28.620001,28.620001,1131900
2018-01-22,28.600000,29.000000,27.959999,29.000000,29.000000,593600
2018-01-23,28.969999,28.969999,28.410000,28.870001,28.870001,199800
2018-01-24,28.990000,29.680000,28.959999,29.500000,29.500000,1177700
2018-01-25,29.500000,29.500000,29.500000,29.500000,29.500000,0
2018-01-26,29.430000,30.200001,29.410000,30.010000,30.010000,1338800
2018-01-29,29.889999,30.660000,29.350000,30.280001,30.280001,611700
2018-01-30,30.270000,30.700001,29.799999,30.469999,30.469999,740100
2018-01-31,30.549999,31.700001,30.549999,31.049999,31.049999,764000
2018-02-01,31.049999,32.000000,31.049999,31.900000,31.900000,799400
2018-02-02,31.889999,31.889999,30.580000,31.200001,31.200001,494400
2018-02-05,31.190001,31.270000,30.450001,30.750000,30.750000,274900
2018-02-06,30.750000,31.440001,30.000000,31.400000,31.400000,604000
2018-02-07,31.500000,31.910000,30.950001,31.100000,31.100000,1204100
2018-02-08,31.370001,31.370001,29.980000,30.200001,30.200001,1006900
2018-02-09,30.010000,30.070000,29.100000,29.340000,29.340000,1057500
2018-02-14,,,,,,
2018-02-15,30.000000,30.200001,29.709999,29.760000,29.760000,896000
2018-02-16,29.850000,29.969999,29.360001,29.410000,29.410000,2303700
2018-02-19,29.400000,29.690001,29.219999,29.400000,29.400000,272800
2018-02-20,29.600000,30.600000,29.500000,30.400000,30.400000,3602200
2018-02-21,30.500000,31.400000,30.299999,31.260000,31.260000,3460800
2018-02-22,31.309999,32.500000,31.309999,32.490002,32.490002,1869600
2018-02-23,32.500000,33.180000,32.090000,32.900002,32.900002,984000
2018-02-26,33.520000,34.090000,33.200001,33.759998,33.759998,878600
2018-02-27,33.200001,33.669998,33.200001,33.669998,33.669998,516900
2018-02-28,33.700001,33.720001,33.209999,33.630001,33.630001,621500
2018-03-01,33.500000,33.799999,32.650002,33.330002,33.330002,681400
2018-03-02,33.270000,33.270000,32.150002,32.900002,32.900002,521000
2018-03-05,32.990002,33.660000,32.549999,33.180000,33.180000,684700
2018-03-06,33.230000,34.380001,32.720001,33.700001,33.700001,1975000
2018-03-07,33.500000,33.840000,33.040001,33.400002,33.400002,562700
2018-03-08,33.900002,35.000000,33.810001,35.000000,35.000000,3485700
2018-03-09,34.990002,36.599998,34.450001,36.500000,36.500000,3317800
2018-03-12,36.299999,37.750000,36.299999,37.169998,37.169998,1381000
2018-03-13,37.400002,37.500000,36.849998,37.180000,37.180000,1210300
2018-03-14,37.220001,37.290001,36.459999,37.000000,37.000000,844500
2018-03-15,36.799999,37.000000,36.500000,36.820000,36.820000,645500
2018-03-16,36.790001,37.279999,36.040001,36.410000,36.410000,682500
2018-03-19,36.410000,37.000000,35.560001,36.380001,36.380001,889600
2018-03-20,36.689999,37.049999,36.500000,36.680000,36.680000,1324200
2018-03-21,37.090000,37.500000,36.709999,37.490002,37.490002,1161900
2018-03-22,37.400002,38.000000,37.020000,37.549999,37.549999,970100
2018-03-23,37.389999,37.430000,36.560001,37.169998,37.169998,563900
2018-03-26,37.610001,37.990002,37.320000,37.990002,37.990002,586400
2018-03-27,37.990002,38.759998,37.669998,38.009998,38.009998,989000
2018-03-28,38.000000,38.310001,37.209999,37.700001,37.700001,605800
2018-03-29,37.849998,38.639999,37.660000,38.200001,38.200001,2669100
2018-04-02,38.189999,38.549999,37.080002,37.360001,37.360001,621300
2018-04-03,37.459999,38.290001,37.459999,38.000000,38.000000,1067300
2018-04-04,37.689999,37.689999,36.189999,36.700001,36.700001,1384600
2018-04-05,37.020000,38.099998,37.020000,37.150002,37.150002,1163400
2018-04-06,37.360001,38.889999,37.299999,38.689999,38.689999,2761300
2018-04-09,38.799999,39.400002,38.340000,38.689999,38.689999,969600
2018-04-10,39.020000,39.380001,37.150002,37.380001,37.380001,1252200
2018-04-11,37.349998,37.580002,35.880001,36.400002,36.400002,1054700
2018-04-12,36.209999,37.290001,36.060001,37.200001,37.200001,1373900
2018-04-13,37.200001,37.590000,36.369999,36.650002,36.650002,1758000
2018-04-16,36.650002,36.900002,35.570000,35.889999,35.889999,1735700
2018-04-17,37.310001,37.830002,36.060001,36.759998,36.759998,1397600
2018-04-18,36.869999,37.349998,36.660000,37.009998,37.009998,1894800
2018-04-19,37.009998,37.090000,36.070000,36.599998,36.599998,1446900
2018-04-20,36.650002,37.160000,36.119999,36.799999,36.799999,909300
2018-04-23,36.400002,37.040001,36.400002,36.959999,36.959999,509900
2018-04-24,36.939999,37.500000,35.650002,35.849998,35.849998,1107600
2018-04-25,35.630001,35.630001,33.880001,34.240002,34.240002,2003100
2018-04-26,34.299999,34.630001,34.009998,34.349998,34.349998,1533300
2018-04-27,34.580002,35.810001,34.369999,35.410000,35.410000,3682100
2018-04-30,35.410000,36.400002,34.720001,36.400002,36.400002,834300
2018-05-02,36.389999,36.529999,35.369999,35.509998,35.509998,1743200
2018-05-03,35.110001,35.799999,33.599998,33.779999,33.779999,2623200
2018-05-04,33.599998,34.000000,33.060001,33.480000,33.480000,3200200
2018-05-07,33.509998,33.720001,32.599998,33.000000,33.000000,1059400
2018-05-08,33.200001,33.310001,32.500000,33.090000,33.090000,866200
2018-05-09,33.360001,33.400002,30.110001,31.000000,31.000000,3596400
2018-05-10,33.000000,33.000000,30.389999,32.000000,32.000000,3451300
2018-05-11,31.700001,32.259998,30.070000,30.559999,30.559999,1764600
2018-05-14,30.900000,30.969999,28.910000,29.420000,29.420000,1484300
2018-05-15,28.500000,28.650000,27.150000,27.900000,27.900000,4892000
2018-05-16,27.860001,28.120001,27.100000,27.299999,27.299999,2038000
2018-05-17,27.459999,27.530001,25.540001,25.540001,25.540001,2583100
2018-05-18,24.799999,26.430000,24.240000,26.150000,26.150000,3159900
2018-05-21,27.100000,27.420000,26.480000,27.400000,27.400000,2307100
2018-05-22,27.799999,28.650000,27.590000,28.650000,28.650000,2040100
2018-05-23,28.160000,28.200001,27.209999,27.639999,27.639999,1695300
2018-05-24,26.870001,27.590000,26.559999,27.400000,27.400000,1685600
2018-05-25,27.600000,28.879999,27.430000,28.049999,28.049999,2918500
2018-05-28,28.049999,28.260000,26.760000,27.000000,27.000000,690200
2018-05-29,27.799999,27.940001,26.920000,27.080000,27.080000,1152900
2018-05-30,27.240000,27.400000,25.910000,26.510000,26.510000,2068700
2018-06-01,26.480000,27.000000,26.100000,26.500000,26.500000,1300300
2018-06-04,26.650000,27.160000,26.559999,27.000000,27.000000,916800
2018-06-05,26.950001,27.000000,25.180000,25.400000,25.400000,2095100
2018-06-06,25.420000,25.500000,23.660000,24.420000,24.420000,3066800
2018-06-07,23.750000,23.980000,22.490000,23.510000,23.510000,3836400
2018-06-08,23.790001,23.930000,22.500000,23.200001,23.200001,3134200
2018-06-11,23.500000,24.430000,23.500000,24.299999,24.299999,1355300
2018-06-12,24.500000,24.590000,23.650000,23.809999,23.809999,776800
2018-06-13,23.790001,24.150000,23.330000,23.840000,23.840000,933700
2018-06-14,23.930000,24.209999,23.280001,23.850000,23.850000,927000
2018-06-15,23.430000,23.490000,22.510000,22.830000,22.830000,3388400
2018-06-18,22.530001,22.950001,22.190001,22.510000,22.510000,637900
2018-06-19,22.180000,23.299999,22.100000,23.100000,23.100000,1598200
2018-06-20,23.320000,23.879999,22.889999,23.360001,23.360001,818800
2018-06-21,23.500000,23.500000,22.090000,22.160000,22.160000,2127200
2018-06-22,22.299999,22.650000,21.980000,22.170000,22.170000,958400
2018-06-25,22.110001,22.200001,21.389999,21.870001,21.870001,1183400
2018-06-26,22.000000,22.250000,21.570000,22.000000,22.000000,542100
2018-06-27,21.990000,21.990000,21.100000,21.400000,21.400000,2675100
2018-06-28,21.500000,22.510000,20.540001,21.500000,21.500000,3653100
2018-06-29,21.809999,21.889999,20.980000,21.330000,21.330000,2547300
2018-07-02,21.180000,21.180000,20.309999,20.709999,20.709999,784800
2018-07-03,20.600000,21.070000,20.190001,20.730000,20.730000,1395200
2018-07-04,20.959999,21.000000,20.520000,21.000000,21.000000,248400
2018-07-05,21.100000,21.190001,20.430000,20.430000,20.430000,1286800
2018-07-06,20.400000,21.020000,20.400000,20.799999,20.799999,915100
2018-07-10,21.000000,21.340000,20.209999,20.690001,20.690001,3427800
2018-07-11,20.629999,20.900000,20.420000,20.900000,20.900000,744000
2018-07-12,20.990000,21.889999,20.850000,21.730000,21.730000,849300
2018-07-13,21.709999,22.209999,21.610001,21.850000,21.850000,704900
2018-07-16,22.290001,23.049999,22.290001,22.790001,22.790001,1673400
2018-07-17,23.049999,23.820000,22.900000,23.680000,23.680000,2191700
2018-07-18,23.799999,24.420000,23.549999,23.910000,23.910000,1881400
2018-07-19,23.950001,24.000000,22.799999,23.760000,23.760000,1022200
2018-07-20,24.500000,25.370001,23.980000,24.180000,24.180000,2750200
2018-07-23,24.230000,24.639999,23.709999,24.639999,24.639999,847100
2018-07-24,24.990000,25.320000,24.750000,24.750000,24.750000,1113400
2018-07-25,25.080000,25.860001,25.010000,25.760000,25.760000,1993700
2018-07-26,26.000000,26.000000,24.969999,25.469999,25.469999,1077900
2018-07-27,25.510000,25.840000,24.980000,25.290001,25.290001,936900
2018-07-30,25.480000,25.500000,24.270000,24.320000,24.320000,1040400
2018-07-31,24.150000,24.230000,23.549999,24.129999,24.129999,676000
2018-08-01,24.129999,24.219999,23.340000,23.889999,23.889999,1226800
2018-08-02,23.799999,24.049999,23.120001,23.750000,23.750000,1289000
2018-08-03,24.150000,25.100000,23.750000,24.570000,24.570000,1807100
2018-08-06,24.760000,24.980000,24.010000,24.340000,24.340000,1288200
2018-08-07,24.520000,24.870001,23.940001,24.430000,24.430000,998200
2018-08-08,24.430000,24.670000,23.180000,23.379999,23.379999,641200
2018-08-09,23.500000,24.690001,23.000000,24.020000,24.020000,2895400
2018-08-10,24.000000,24.000000,22.260000,23.100000,23.100000,2994100
2018-08-13,22.750000,23.620001,22.459999,23.360001,23.360001,1648100
2018-08-14,23.709999,24.120001,23.600000,24.120001,24.120001,1299100
2018-08-15,23.860001,24.360001,23.440001,24.309999,24.309999,741600
2018-08-16,24.360001,25.030001,24.129999,24.870001,24.870001,961000
2018-08-17,24.700001,24.940001,24.190001,24.389999,24.389999,1991500
2018-08-20,24.490000,24.920000,24.260000,24.540001,24.540001,980100
2018-08-21,24.480000,24.510000,23.549999,23.709999,23.709999,3077300
2018-08-22,23.490000,23.490000,21.879999,22.450001,22.450001,3657300
2018-08-23,22.510000,22.740000,21.780001,22.049999,22.049999,2148100
2018-08-24,22.270000,22.450001,21.860001,22.000000,22.000000,709200
2018-08-27,22.100000,22.740000,21.959999,22.500000,22.500000,879700
2018-08-28,22.500000,22.670000,22.200001,22.650000,22.650000,295000
2018-08-29,22.750000,23.059999,22.440001,22.650000,22.650000,963000
2018-08-30,22.440001,22.770000,22.080000,22.309999,22.309999,1045400
2018-08-31,22.400000,23.000000,22.219999,23.000000,23.000000,2276400
2018-09-03,22.750000,23.650000,22.360001,23.340000,23.340000,672400
2018-09-04,23.309999,23.320000,22.150000,22.290001,22.290001,869900
2018-09-05,22.250000,22.540001,22.129999,22.379999,22.379999,1053100
2018-09-06,22.520000,22.889999,22.209999,22.700001,22.700001,584100
2018-09-10,23.990000,24.049999,22.809999,23.000000,23.000000,668700
2018-09-11,22.930000,22.990000,21.860001,22.000000,22.000000,1581500
2018-09-12,22.299999,22.389999,21.860001,21.900000,21.900000,1651200
2018-09-13,21.840000,22.150000,21.600000,21.980000,21.980000,1641600
2018-09-14,22.049999,22.770000,21.889999,22.600000,22.600000,671400
2018-09-17,22.450001,23.820000,22.450001,23.490000,23.490000,845900
2018-09-18,23.580000,23.770000,22.910000,23.530001,23.530001,1543800
2018-09-19,23.549999,24.000000,23.100000,23.850000,23.850000,1233200
2018-09-20,23.990000,24.610001,23.900000,24.459999,24.459999,663900
2018-09-21,24.639999,25.299999,24.370001,25.299999,25.299999,1028600
2018-09-24,25.139999,25.139999,23.629999,23.690001,23.690001,1316000
2018-09-25,23.150000,23.860001,23.059999,23.750000,23.750000,940500
2018-09-26,23.750000,24.240000,23.549999,23.790001,23.790001,527300
2018-09-27,23.740000,24.559999,23.740000,24.530001,24.530001,1507000
2018-09-28,24.170000,24.350000,23.590000,24.049999,24.049999,638500
2018-10-01,24.049999,24.200001,22.639999,22.920000,22.920000,1090200
2018-10-02,23.600000,24.209999,23.219999,23.799999,23.799999,2033000
2018-10-03,24.600000,25.549999,24.250000,24.500000,24.500000,3607300
2018-10-04,24.129999,24.900000,23.770000,24.799999,24.799999,912500
2018-10-05,25.059999,25.469999,24.299999,24.990000,24.990000,1990400
2018-10-08,26.990000,28.400000,26.559999,28.040001,28.040001,7009600
2018-10-09,27.809999,29.049999,27.490000,28.450001,28.450001,3624500
2018-10-10,28.230000,28.230000,26.530001,26.530001,26.530001,2506500
2018-10-11,26.850000,27.430000,25.980000,26.350000,26.350000,1270700
2018-10-15,26.969999,27.160000,26.309999,26.780001,26.780001,1420100
2018-10-16,27.030001,28.139999,26.799999,27.740000,27.740000,2850800
2018-10-17,27.530001,28.070000,26.700001,27.900000,27.900000,2510500
2018-10-18,28.250000,29.000000,27.840000,28.340000,28.340000,2966400
2018-10-19,28.500000,28.879999,27.469999,28.000000,28.000000,1231600
2018-10-22,29.799999,29.799999,27.930000,28.500000,28.500000,4060600
2018-10-23,28.370001,28.730000,27.809999,28.690001,28.690001,2261100
2018-10-24,28.700001,29.000000,27.540001,27.700001,27.700001,1803600
2018-10-25,27.950001,28.270000,27.129999,27.860001,27.860001,2667900
2018-10-26,28.100000,29.200001,27.500000,29.200001,29.200001,3253700
2018-10-29,29.740000,30.180000,28.139999,28.730000,28.730000,3571700
2018-10-30,29.059999,30.959999,28.680000,30.959999,30.959999,3389600
2018-10-31,30.900000,31.860001,29.280001,30.590000,30.590000,5614200
